pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,124,0,31,x,1,0.8119924999773502,None,31,0,124,0,,,,,332.6522901999997,,332.64126750000287,332.6522901999997,333.65307920007035,333.65307920007035,333.65307920007035,333.65307920007035,333.65307920007035,334.6523681000108,334.6523681000108,335.47247480007354,x,1,0.8119924999773502,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,125,1,31,v,1,0.5303461001021788,None,31,1,125,1,,,,,335.48589180002455,,335.47288640006445,335.48589180002455,336.4860081000952,336.4860081000952,336.4860081000952,336.4860081000952,336.4860081000952,337.4859150000848,337.4859150000848,338.02344960009214,v,1,0.5303461001021788,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,126,2,31,c,1,1.0827310999156907,None,31,2,126,2,,,,,338.0358975001145,,338.0237752000103,338.0358975001145,339.0359435999999,339.0359435999999,339.0359435999999,339.0359435999999,339.0359435999999,340.03579800005537,340.03579800005537,341.1245198000688,c,1,1.0827310999156907,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,127,3,31,z,1,1.2641193999443203,None,31,3,127,3,,,,,341.1357442000881,,341.12491840007715,341.1357442000881,342.1357832000358,342.1357832000358,342.1357832000358,342.1357832000358,342.1357832000358,343.1360435000388,343.1360435000388,344.40617870003916,z,1,1.2641193999443203,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,128,0,32,x,1,1.673995599965565,None,32,0,128,0,,,,,344.41923640004825,,344.4065744000254,344.41923640004825,345.41926820005756,345.41926820005756,345.41926820005756,345.41926820005756,345.41926820005756,346.41893910011277,346.41893910011277,348.10651599999983,x,1,1.673995599965565,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,129,1,32,v,1,0.7097528999438509,None,32,1,129,1,,,,,348.1190990000032,,348.106926400098,348.1190990000032,349.11895270005334,349.11895270005334,349.11895270005334,349.11895270005334,349.11895270005334,350.11916870006826,350.11916870006826,350.83925920003094,v,1,0.7097528999438509,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,130,2,32,c,1,0.9239057999802753,None,32,2,130,2,,,,,350.8522396000335,,350.8396585000446,350.8522396000335,351.8526861000573,351.8526861000573,351.8526861000573,351.8526861000573,351.8526861000573,352.8523754000198,352.8523754000198,353.78935660002753,c,1,0.9239057999802753,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,131,3,32,z,1,1.076757000060752,None,32,3,131,3,,,,,353.80209810007364,,353.7896861000918,353.80209810007364,354.8020084000891,354.8020084000891,354.8020084000891,354.8020084000891,354.8020084000891,355.8023769001011,355.8023769001011,356.88871810003184,z,1,1.076757000060752,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,132,0,33,x,1,0.8812451999401674,None,33,0,132,0,,,,,356.9021228000056,,356.8891174000455,356.9021228000056,357.9025582000613,357.9025582000613,357.9025582000613,357.9025582000613,357.9025582000613,358.901857900084,358.901857900084,359.78932810004335,x,1,0.8812451999401674,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,133,1,33,v,1,0.5869273000862449,None,33,1,133,1,,,,,359.80233450001106,,359.7897787000984,359.80233450001106,360.80215780006256,360.80215780006256,360.80215780006256,360.80215780006256,360.80215780006256,361.8021911000833,361.8021911000833,362.40630710008554,v,1,0.5869273000862449,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,134,2,33,c,1,0.8345569000812247,None,33,2,134,2,,,,,362.4192018000176,,362.4066466001095,362.4192018000176,363.4189959000796,363.4189959000796,363.4189959000796,363.4189959000796,363.4189959000796,364.41855520009995,364.41855520009995,365.2560588000342,c,1,0.8345569000812247,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,135,3,33,z,1,0.5520818000659347,None,33,3,135,3,,,,,365.26914270001,,365.25645920005627,365.26914270001,366.26864860008936,366.26864860008936,366.26864860008936,366.26864860008936,366.26864860008936,367.2691711001098,367.2691711001098,367.8228825000115,z,1,0.5520818000659347,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,136,0,34,x,1,0.969899500021711,None,34,0,136,0,,,,,367.83505640004296,,367.8232811000198,367.83505640004296,368.83509530010633,368.83509530010633,368.83509530010633,368.83509530010633,368.83509530010633,369.83545820007566,369.83545820007566,370.8222538001137,x,1,0.969899500021711,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,137,1,34,v,1,0.5342071000486612,None,34,1,137,1,,,,,370.83473850006703,,370.8225800000364,370.83473850006703,371.83570070005953,371.83570070005953,371.83570070005953,371.83570070005953,371.83570070005953,372.8352462000912,372.8352462000912,373.372388400021,v,1,0.5342071000486612,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,138,2,34,c,1,0.987598399980925,None,34,2,138,2,,,,,373.38565170008224,,373.37271510006394,373.38565170008224,374.3851724000415,374.3851724000415,374.3851724000415,374.3851724000415,374.3851724000415,375.3854802000569,375.3854802000569,376.3894934001146,c,1,0.987598399980925,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,139,3,34,z,1,0.5056859001051635,None,34,3,139,3,,,,,376.40203830006067,,376.3898910001153,376.40203830006067,377.4020403000759,377.4020403000759,377.4020403000759,377.4020403000759,377.4020403000759,378.4019335000776,378.4019335000776,378.922267200076,z,1,0.5056859001051635,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,140,0,35,x,1,0.7182281001005322,None,35,0,140,0,,,,,378.9352388000116,,378.9226571000181,378.9352388000116,379.9359780000523,379.9359780000523,379.9359780000523,379.9359780000523,379.9359780000523,380.93517450010404,380.93517450010404,381.6566148001002,x,1,0.7182281001005322,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,141,1,35,v,1,0.6656412999145687,None,35,1,141,1,,,,,381.66916030005086,,381.65704730001744,381.66916030005086,382.6683382000774,382.6683382000774,382.6683382000774,382.6683382000774,382.6683382000774,383.6682024000911,383.6682024000911,384.33994920004625,v,1,0.6656412999145687,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,142,2,35,c,1,0.6339476000284776,None,35,2,142,2,,,,,384.35237740003504,,384.3403899000259,384.35237740003504,385.352186000091,385.352186000091,385.352186000091,385.352186000091,385.352186000091,386.3515025000088,386.3515025000088,386.98896060010884,c,1,0.6339476000284776,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,143,3,35,z,1,0.5130580000113696,None,35,3,143,3,,,,,387.00169040006585,,386.98935410007834,387.00169040006585,388.002118500066,388.002118500066,388.002118500066,388.002118500066,388.002118500066,389.0022761001019,389.0022761001019,389.522790200077,z,1,0.5130580000113696,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,144,0,36,x,1,0.7354553000768647,None,36,0,144,0,,,,,389.53505520010367,,389.5233159000054,389.53505520010367,390.53526480006985,390.53526480006985,390.53526480006985,390.53526480006985,390.53526480006985,391.5351467001019,391.5351467001019,392.27275170001667,x,1,0.7354553000768647,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,145,1,36,v,1,0.5308472000760958,None,36,1,145,1,,,,,392.285087000113,,392.2730821000878,392.285087000113,393.28539030009415,393.28539030009415,393.28539030009415,393.28539030009415,393.28539030009415,394.28540320007596,394.28540320007596,394.82230350002646,v,1,0.5308472000760958,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,146,2,36,c,1,0.9832480000331998,None,36,2,146,2,,,,,394.8346778000705,,394.8227021000348,394.8346778000705,395.83457360009197,395.83457360009197,395.83457360009197,395.83457360009197,395.83457360009197,396.83495240006596,396.83495240006596,397.82215060002636,c,1,0.9832480000331998,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,147,3,36,z,1,0.44781229994259775,None,36,3,147,3,,,,,397.8355632000603,,397.82254880003165,397.8355632000603,398.83474420011044,398.83474420011044,398.83474420011044,398.83474420011044,398.83474420011044,399.835206800024,399.835206800024,400.289025300066,z,1,0.44781229994259775,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,148,0,37,x,1,0.6322868000715971,None,37,0,148,0,,,,,400.30173590010963,,400.2894156000111,400.30173590010963,401.30177650006954,401.30177650006954,401.30177650006954,401.30177650006954,401.30177650006954,402.3016690000659,402.3016690000659,402.9389484000858,x,1,0.6322868000715971,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,149,1,37,v,1,0.3914106999291107,None,37,1,149,1,,,,,402.9516113001155,,402.93934570008423,402.9516113001155,403.95188820001204,403.95188820001204,403.95188820001204,403.95188820001204,403.95188820001204,404.9513553000288,404.9513553000288,405.3552439000923,v,1,0.3914106999291107,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,150,2,37,c,1,0.8210189000237733,None,37,2,150,2,,,,,405.36806190002244,,405.35557500005234,405.36806190002244,406.36803370004054,406.36803370004054,406.36803370004054,406.36803370004054,406.36803370004054,407.3684072000906,407.3684072000906,408.20552660000976,c,1,0.8210189000237733,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,151,3,37,z,1,0.47632819996215403,None,37,3,151,3,,,,,408.2183633000823,,408.2059294000501,408.2183633000823,409.2184429001063,409.2184429001063,409.2184429001063,409.2184429001063,409.2184429001063,410.2185262000421,410.2185262000421,410.70527850009967,z,1,0.47632819996215403,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,152,0,38,x,1,0.5506618999643251,None,38,0,152,0,,,,,410.71820350002963,,410.70567260007374,410.71820350002963,411.71840660006274,411.71840660006274,411.71840660006274,411.71840660006274,411.71840660006274,412.718429200002,412.718429200002,413.2727822000161,x,1,0.5506618999643251,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,153,1,38,v,1,0.559687800006941,None,38,1,153,1,,,,,413.2847985000117,,413.2731045000255,413.2847985000117,414.284492900013,414.284492900013,414.284492900013,414.284492900013,414.284492900013,415.2846510000527,415.2846510000527,415.8554799000267,v,1,0.559687800006941,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,154,2,38,c,1,0.6431667000288144,None,38,2,154,2,,,,,415.86806390003767,,415.855807700078,415.86806390003767,416.86789090000093,416.86789090000093,416.86789090000093,416.86789090000093,416.86789090000093,417.86832110001706,417.86832110001706,418.52157430001535,c,1,0.6431667000288144,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,155,3,38,z,1,0.5490663000382483,None,38,3,155,3,,,,,418.5346256000921,,418.5219622000586,418.5346256000921,419.53442470007576,419.53442470007576,419.53442470007576,419.53442470007576,419.53442470007576,420.53479420009535,420.53479420009535,421.0889996000333,z,1,0.5490663000382483,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,156,0,39,x,1,0.5527303999988362,None,39,0,156,0,,,,,421.10180590010714,,421.089389000088,421.10180590010714,422.1009410000406,422.1009410000406,422.1009410000406,422.1009410000406,422.1009410000406,423.10161200002767,423.10161200002767,423.65547340002377,x,1,0.5527303999988362,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,157,1,39,v,1,0.5565234000096098,None,39,1,157,1,,,,,423.66801080002915,,423.65588450001087,423.66801080002915,424.66754280007444,424.66754280007444,424.66754280007444,424.66754280007444,424.66754280007444,425.6679163000081,425.6679163000081,426.2378947000252,v,1,0.5565234000096098,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,158,2,39,c,1,0.9415896000573412,None,39,2,158,2,,,,,426.2511795000173,,426.2382847000845,426.2511795000173,427.2517749000108,427.2517749000108,427.2517749000108,427.2517749000108,427.2517749000108,428.2513547000708,428.2513547000708,429.20473550003953,c,1,0.9415896000573412,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,159,3,39,z,1,0.561403000028804,None,39,3,159,3,,,,,429.21807570010424,,429.20512490009423,429.21807570010424,430.21788630005904,430.21788630005904,430.21788630005904,430.21788630005904,430.21788630005904,431.21790750010405,431.21790750010405,431.78831440000795,z,1,0.561403000028804,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,160,0,40,x,1,0.5709521999815479,None,40,0,160,0,,,,,431.8014206000371,,431.7887171000475,431.8014206000371,432.8014540000586,432.8014540000586,432.8014540000586,432.8014540000586,432.8014540000586,433.8013856000034,433.8013856000034,434.388863600092,x,1,0.5709521999815479,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,161,1,40,v,1,0.5363350000698119,None,40,1,161,1,,,,,434.4015000000363,,434.38925550004933,434.4015000000363,435.4010067000054,435.4010067000054,435.4010067000054,435.4010067000054,435.4010067000054,436.40080530010164,436.40080530010164,436.93882980011404,v,1,0.5363350000698119,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,162,2,40,c,1,0.7940286999801174,None,40,2,162,2,,,,,436.9514100000961,,436.9392526000738,436.9514100000961,437.95126280002296,437.95126280002296,437.95126280002296,437.95126280002296,437.95126280002296,438.9510133001022,438.9510133001022,439.75452420010697,c,1,0.7940286999801174,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,163,3,40,z,1,0.4925826999824494,None,40,3,163,3,,,,,439.76771980000194,,439.75488020002376,439.76771980000194,440.767539100023,440.767539100023,440.767539100023,440.767539100023,440.767539100023,441.7673606000608,441.7673606000608,442.27206410001963,z,1,0.4925826999824494,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,164,0,41,x,1,0.8421672999393195,None,41,0,164,0,,,,,442.284301900072,,442.2724803000456,442.284301900072,443.2841917000478,443.2841917000478,443.2841917000478,443.2841917000478,443.2841917000478,444.2847625000868,444.2847625000868,445.138088000007,x,1,0.8421672999393195,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,165,1,41,v,1,0.5341267000185326,None,41,1,165,1,,,,,445.15106290008407,,445.13848620001227,445.15106290008407,446.1507886000909,446.1507886000909,446.1507886000909,446.1507886000909,446.1507886000909,447.1514907000819,447.1514907000819,447.68861650000326,v,1,0.5341267000185326,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,166,2,41,c,1,0.5713080000132322,None,41,2,166,2,,,,,447.70069440000225,,447.6889443000546,447.70069440000225,448.70082040003035,448.70082040003035,448.70082040003035,448.70082040003035,448.70082040003035,449.7007137000328,449.7007137000328,450.2874998000916,c,1,0.5713080000132322,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,167,3,41,z,1,0.4998843000503257,None,41,3,167,3,,,,,450.30075350007974,,450.2878848001128,450.30075350007974,451.3010641000001,451.3010641000001,451.3010641000001,451.3010641000001,451.3010641000001,452.3008672000142,452.3008672000142,452.8048886000179,z,1,0.4998843000503257,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,168,0,42,x,1,0.6547502999892458,None,42,0,168,0,,,,,452.8178047001129,,452.8054161000764,452.8178047001129,453.8174999000039,453.8174999000039,453.8174999000039,453.8174999000039,453.8174999000039,454.81763170007616,454.81763170007616,455.4875961000798,x,1,0.6547502999892458,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,169,1,42,v,1,0.6448880999814719,None,42,1,169,1,,,,,455.50094760011416,,455.4879912000615,455.50094760011416,456.50082030007616,456.50082030007616,456.50082030007616,456.50082030007616,456.50082030007616,457.5012955000857,457.5012955000857,458.15438760002144,v,1,0.6448880999814719,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,170,2,42,c,1,0.7108832000521943,None,42,2,170,2,,,,,458.16763999999966,,458.15471620007884,458.16763999999966,459.16767370002344,459.16767370002344,459.16767370002344,459.16767370002344,459.16767370002344,460.16756220010575,460.16756220010575,460.8885177000193,c,1,0.7108832000521943,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,171,3,42,z,1,0.6378851999761537,None,42,3,171,3,,,,,460.9008752000518,,460.8888504001079,460.9008752000518,461.90125210001133,461.90125210001133,461.90125210001133,461.90125210001133,461.90125210001133,462.9005837000441,462.9005837000441,463.55496140010655,z,1,0.6378851999761537,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,172,0,43,x,1,0.671334799961187,None,43,0,172,0,,,,,463.5673335000174,,463.5553695000708,463.5673335000174,464.5672541001113,464.5672541001113,464.5672541001113,464.5672541001113,464.5672541001113,465.5679897000082,465.5679897000082,466.25475530000404,x,1,0.671334799961187,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,173,1,43,v,1,0.5005075000226498,None,43,1,173,1,,,,,466.26726310001686,,466.2551538000116,466.26726310001686,467.2672152000014,467.2672152000014,467.2672152000014,467.2672152000014,467.2672152000014,468.2674092000816,468.2674092000816,468.77093910006806,v,1,0.5005075000226498,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,174,2,43,c,1,0.856601900071837,None,43,2,174,2,,,,,468.7839146000333,,468.7712745000608,468.7839146000333,469.78440950007644,469.78440950007644,469.78440950007644,469.78440950007644,469.78440950007644,470.78392380010337,470.78392380010337,471.65520720009226,c,1,0.856601900071837,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,175,3,43,z,1,0.5373555000405759,None,43,3,175,3,,,,,471.66785890003666,,471.655602700077,471.66785890003666,472.66792860010173,472.66792860010173,472.66792860010173,472.66792860010173,472.66792860010173,473.6672647000523,473.6672647000523,474.220724600018,z,1,0.5373555000405759,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,176,0,44,x,1,0.6062865999992937,None,44,0,176,0,,,,,474.2338064000942,,474.22111490007956,474.2338064000942,475.2342617000686,475.2342617000686,475.2342617000686,475.2342617000686,475.2342617000686,476.2342700000154,476.2342700000154,476.85494830005337,x,1,0.6062865999992937,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,177,1,44,v,1,0.5993781000142917,None,44,1,177,1,,,,,476.8676876000827,,476.8553386001149,476.8676876000827,477.8676023000153,477.8676023000153,477.8676023000153,477.8676023000153,477.8676023000153,478.86707100004423,478.86707100004423,479.4716030000709,v,1,0.5993781000142917,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,178,2,44,c,1,1.0757829999784008,None,44,2,178,2,,,,,479.4839070000453,,479.4719323000172,479.4839070000453,480.4842563000275,480.4842563000275,480.4842563000275,480.4842563000275,480.4842563000275,481.48371890001,481.48371890001,482.5712675000541,c,1,1.0757829999784008,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,179,3,44,z,1,0.6003912999294698,None,44,3,179,3,,,,,482.5835350000998,,482.5716797000496,482.5835350000998,483.5837617000798,483.5837617000798,483.5837617000798,483.5837617000798,483.5837617000798,484.5841580000706,484.5841580000706,485.18742850003764,z,1,0.6003912999294698,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,180,0,45,x,1,0.6506808999693021,None,45,0,180,0,,,,,485.20061320008244,,485.18775630008895,485.20061320008244,486.200811500079,486.200811500079,486.200811500079,486.200811500079,486.200811500079,487.20023520011455,487.20023520011455,487.85455200006254,x,1,0.6506808999693021,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,181,1,45,v,1,0.5350267000030726,None,45,1,181,1,,,,,487.86742800008506,,487.85487880010623,487.86742800008506,488.8669138000114,488.8669138000114,488.8669138000114,488.8669138000114,488.8669138000114,489.8667500000447,489.8667500000447,490.4048593000043,v,1,0.5350267000030726,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,182,2,45,c,1,0.7033301999326795,None,45,2,182,2,,,,,490.4168459000066,,490.4052917000372,490.4168459000066,491.41681500000414,491.41681500000414,491.41681500000414,491.41681500000414,491.41681500000414,492.41776120010763,492.41776120010763,493.1380186000606,c,1,0.7033301999326795,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-150,z,183,3,45,z,1,0.6608577999286354,None,45,3,183,3,,,,,493.15065390011296,,493.13840990001336,493.15065390011296,494.1500411001034,494.1500411001034,494.1500411001034,494.1500411001034,494.1500411001034,495.15046110004187,495.15046110004187,495.82076620007865,z,1,0.6608577999286354,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
-50,x,184,0,46,x,1,0.5336562000447884,None,46,0,184,0,,,,,495.833655100083,,495.8211037000874,495.833655100083,496.8335169000784,496.8335169000784,496.8335169000784,496.8335169000784,496.8335169000784,497.8336698000785,497.8336698000785,498.37127370003145,x,1,0.5336562000447884,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
150,v,185,1,46,v,1,0.42894080001860857,None,46,1,185,1,,,,,498.3835160000017,,498.37169670010917,498.3835160000017,499.38383620011155,499.38383620011155,499.38383620011155,499.38383620011155,499.38383620011155,500.3839615000179,500.3839615000179,500.8210554000689,v,1,0.42894080001860857,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
50,c,186,2,46,c,1,0.7052146000787616,None,46,2,186,2,,,,,500.8335694000125,,500.82145600009244,500.8335694000125,501.834015200031,501.834015200031,501.834015200031,501.834015200031,501.834015200031,502.83345720008947,502.83345720008947,503.5536399000557,c,1,0.7052146000787616,None,,,,,1,001,2024-10-17_14h37.53.176,Motor Learning Sequence Task,2024.2.1post4,61.11938940687298,2024-10-17 14h40.35.793676 +0530,
